Beach Attributes,,,,,,,,,,,,,,,,,,,,,,,
EPA Office of Water,2/8/024,,,,,,,,,,,,,,,,,,,,,,
BEACH_ID,PRG_INT_CODE,BEACH_NAME,BEACH_COUNTY,BEACH_STATE,BEACH_TRIBE_CODE,HISTORICAL_ID_FLAG,BEACH_LEN_IN_MI,BEACH_LATEST_BEACH_YEAR,BEACH_ACCESS,OWNER_ACCESS,DORMANT_STATUS,START_LATITUDE_MEASURE,START_LONGITUDE_MEASURE,END_LATITUDE_MEASURE,END_LONGITUDE_MEASURE,SOURCE_MAP_SCALE,H_REREFENCE_DATUM_NAME,STATE_CONTACT_FIRST_NAME,STATE_CONTACT_LAST_NAME,STATE_CONTACT_AGENCY_NAME,STATE_CONTACT_TEL_NUMBER,STATE_CONTACT_URL,SOURCE_JOINKEY
AK511726,166714,Goddard Hot Springs,,AK,,N,0.075757576,2023,Public,Public,,56.836163,-135.376461,56.835265,-135.376545,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D65F-26FF-E063-42DE43865AE3}
AK514716,166655,Long Beach,VALDEZ-CORDOVA CENSUS AREA,AK,,N,0.454545454,2023,Public,Public,,60.06392,-148.009081,60.062686,-148.022363,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D661-26FF-E063-42DE43865AE3}
AK515879,166672,Amalga Harbor,,AK,,N,0.189393939,2023,Public,Public,,58.491681,-134.790857,58.491092,-134.789906,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D663-26FF-E063-42DE43865AE3}
AK527643,166690,Chaichei Island,,AK,,N,0.151515151,2023,Public,Public,,57.080502,-135.457066,57.078463,-135.456365,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D665-26FF-E063-42DE43865AE3}
AK537606,166729,Kwinhagak to Arolik,BETHEL,AK,,N,5,2023,Public,Public,,59.745311,-161.929926,59.70105,-161.879627,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D667-26FF-E063-42DE43865AE3}
AK538329,162745,Haines - Lutak Inlet Beach,,AK,,N,2.26,2023,Public,Public,,59.27884,-135.448225,59.294968,-135.441634,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D669-26FF-E063-42DE43865AE3}
AK544485,166550,Ketchikan - Refuge Cove Beach,KETCHIKAN GATEWAY,AK,,N,0.39,2023,Public,Public,,55.409178,-131.760556,55.406247,-131.7525,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D66B-26FF-E063-42DE43865AE3}
AK549954,166573,Ketchikan - Herring Cove,KETCHICAN GATEWAY,AK,,N,0.14,2023,Public,Public,,55.326306,-131.525717,55.326449,-131.521673,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D691-26FF-E063-42DE43865AE3}
AK551272,162750,North Kenai Beach,KENAI PENINSULA,AK,,N,0.59,2023,Public,Public,,60.552108,-151.27603,60.550393,-151.261905,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D693-26FF-E063-42DE43865AE3}
AK553928,166844,Kenai River Gull Rookery 2,KENAI PENINSULA,AK,,N,0.31,2023,Public,Public,,60.552993,-151.24597,60.552397,-151.238777,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D695-26FF-E063-42DE43865AE3}
AK560265,166709,Fred's Creek,,AK,,N,0.265151515,2023,Public,Public,,57.061187,-135.602593,57.0761,-135.598438,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D697-26FF-E063-42DE43865AE3}
AK561659,165919,Juneau - Ann Coleman Road Beach,JUNEAU,AK,,N,0.1,2023,Public,Public,,58.362263,-134.644747,58.360688,-134.644747,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D699-26FF-E063-42DE43865AE3}
AK562122,166727,Knutson Bay Beach,LAKE AND PENINSULA,AK,,N,0.34090909,2023,Public,Public,,59.804408,-154.158092,59.79732,-154.160328,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D69B-26FF-E063-42DE43865AE3}
AK562350,166790,Tee Harbor,,AK,,N,0.09469697,2023,Public,Public,,58.41144,-134.761756,58.411186,-134.758934,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D69D-26FF-E063-42DE43865AE3}
AK566972,166794,Tin City to Cape York,,AK,,N,12.5,2023,Public,Public,,65.558078,-167.951839,65.456203,-167.608178,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D69F-26FF-E063-42DE43865AE3}
AK577033,149990,Douglas Island - Sandy Beach,,AK,,N,0.21,2023,Public,Public,,58.273533,-134.375447,58.268025,-134.37544,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6A1-26FF-E063-42DE43865AE3}
AK578038,166806,White Mountain Beach,,AK,,N,10,2023,Public,Public,,64.552715,-164.386117,64.559574,-164.037591,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6A3-26FF-E063-42DE43865AE3}
AK581202,166780,South end of Rocky Pass,,AK,,N,4,2023,Public,Public,,56.608528,-133.699809,55.564415,-133.731252,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6A5-26FF-E063-42DE43865AE3}
AK586603,166660,Pirate's Cove,ALEUTIANS EAST BOROUGH,AK,,N,0.151515151,2023,Public,Public,,55.36139,-160.363303,55.359161,-160.356711,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6A7-26FF-E063-42DE43865AE3}
AK589671,166787,Sunshine Cove/Yankee Cove,,AK,,N,0.037878788,2023,Public,Public,,58.588017,-134.903515,58.588268,-134.901195,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6A9-26FF-E063-42DE43865AE3}
AK594103,166700,Duncan Slough Beach,KENAI PENINSULA,AK,,N,0.113636363,2023,Public,Public,,56.766264,-133.245758,56.765594,-133.230865,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6AB-26FF-E063-42DE43865AE3}
AK605404,162752,Petersburg - Sandy Beach Park ,WRANGELL-PETERSBURG,AK,,N,0.14,2023,Public,Public,,56.80539,-132.91907,56.80423,-132.9187,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6AD-26FF-E063-42DE43865AE3}
AK607592,165916,Homer - Bishops Beach,KENAI PENINSULA BOROUGH,AK,,Y,1.03,2023,Public,Public,,59.639501,-151.560934,59.635591,-151.534974,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6CF-26FF-E063-42DE43865AE3}
AK608299,166733,Lopp Lagoon,,AK,,N,11,2023,Public,Public,,65.691522,-168.079803,65.778951,-167.722033,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6D1-26FF-E063-42DE43865AE3}
AK613094,166783,Spruce Cape Beach,,AK,,N,0.047348485,2023,Public,Public,,57.82463,-152.326838,57.823457,-152.326495,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6D3-26FF-E063-42DE43865AE3}
AK616287,162748,Snag Point Beach,,AK,,N,0.48,2023,Public,Public,,59.056351,-158.434629,59.053516,-158.437366,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6D5-26FF-E063-42DE43865AE3}
AK620789,166653,Little South America (East),ALEUTIANS WEST CENSUS AREA,AK,,N,0.587121211,2023,Public,Public,,53.868008,-166.556447,53.874033,-166.547801,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6D7-26FF-E063-42DE43865AE3}
AK620995,149989,Pt Woronzof,,AK,,N,0.71,2023,Public,Public,,61.203482,-150.020098,61.158726,-150.073897,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6D9-26FF-E063-42DE43865AE3}
AK621237,166803,W. Mineral Creek Beach,,AK,,N,0.151515151,2023,Public,Public,,61.125637,-146.400863,61.124843,-146.404976,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6DB-26FF-E063-42DE43865AE3}
AK623894,166668,St. Michael,NOME CENSUS AREA,AK,,N,0.852272726,2023,Public,Public,,63.471047,-162.04902,63.476355,-162.034437,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6DD-26FF-E063-42DE43865AE3}
AK625632,162742,Anchor Point,,AK,,N,1.27,2023,Public,Public,,59.786892,-151.859689,59.767757,-151.867546,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6DF-26FF-E063-42DE43865AE3}
AK626552,166666,Shaktoolik Beach,NOME CENSUS AREA,AK,,N,12,2023,Public,Public,,64.380462,-161.237345,64.202051,-160.949544,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6E1-26FF-E063-42DE43865AE3}
AK636039,166715,Gorbatch Beach,,AK,,N,0.25,2023,Public,Public,,57.117628,-170.279048,57.1143,-170.280037,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6E3-26FF-E063-42DE43865AE3}
AK636921,166745,Nateekin Bay,,AK,,N,1.7,2023,Public,Public,,53.883658,-166.63602,53.86812,-166.616926,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6E5-26FF-E063-42DE43865AE3}
AK638470,166648,Bishop's Beach,KENAI PENINSULA BOROUGH,AK,,N,1.17,2023,Public,Public,,59.634339,-151.531268,59.643856,-151.601141,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6E7-26FF-E063-42DE43865AE3}
AK644382,151812,King Salmon Beach,,AK,,N,8.57,2023,Public,Public,,58.717146,-157.001811,58.654243,-157.188524,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6E9-26FF-E063-42DE43865AE3}
AK650918,166756,Peace of Mind Cabin,,AK,,N,0.568181817,2023,Public,Public,,53.846595,-166.384981,53.838902,-166.388879,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D6EB-26FF-E063-42DE43865AE3}
AK652636,166684,Broad Bay,,AK,,N,0.795454544,2023,Public,Public,,53.913003,-166.640178,53.925287,-166.649207,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D723-26FF-E063-42DE43865AE3}
AK654765,166728,Kvichak Bay,,AK,,N,23,2023,Public,Public,,58.807666,-157.401977,58.766479,-157.545944,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D725-26FF-E063-42DE43865AE3}
AK662489,166804,Wales to Sinvorok,,AK,,N,3.5,2023,Public,Public,,65.609966,-168.09388,65.654692,-168.120432,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D727-26FF-E063-42DE43865AE3}
AK664321,166697,Dago Creek to Egegik,,AK,,N,20,2023,Public,Public,,57.919581,-157.630862,58.213797,-157.50979,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D729-26FF-E063-42DE43865AE3}
AK676899,166807,White River Estuary,,AK,,N,0.34090909,2023,Public,Public,,55.468236,-131.533489,55.47204,-131.533548,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D72B-26FF-E063-42DE43865AE3}
AK688393,166716,Grant Cove,,AK,,N,0.34090909,2023,Public,Public,,55.354168,-131.85439,55.350746,-131.853281,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D72D-26FF-E063-42DE43865AE3}
AK692445,166725,Kings Mill Beach,,AK,,N,1,2023,Public,Public,,56.843973,-134.420675,56.856323,-134.408949,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D72F-26FF-E063-42DE43865AE3}
AK705614,166717,Grant Island Beach,,AK,,N,0.473484848,2023,Public,Public,,55.545712,-131.719135,55.538832,-131.718666,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D731-26FF-E063-42DE43865AE3}
AK711796,166722,Inside Reef,,AK,,N,0.265151515,2023,Public,Public,,55.291769,-160.574919,55.289711,-160.569774,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D733-26FF-E063-42DE43865AE3}
AK712493,166775,Shoup Bay,,AK,,N,0.09469697,2023,Public,Public,,61.133187,-146.595,61.136263,-146.595713,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D735-26FF-E063-42DE43865AE3}
AK717551,165918,Juneau - Lena Cove Beach,JUNEAU,AK,,N,1.16,2023,Public,Public,,58.392744,-134.755659,58.392602,-134.755657,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D737-26FF-E063-42DE43865AE3}
AK723857,166647,Airport Beach (North End),ALEUTIANS EAST BOROUGH,AK,,N,0.151515151,2023,Public,Public,,55.320338,-160.519727,55.320893,-160.515683,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D739-26FF-E063-42DE43865AE3}
AK724116,166674,Bayview,,AK,,N,0.965909089,2023,Public,Public,,53.878138,-166.538958,53.873765,-166.522002,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D73B-26FF-E063-42DE43865AE3}
AK725600,166764,Roadside Beach,,AK,,N,0.056818182,2023,Public,Public,,55.210984,-132.827228,55.209062,-132.829455,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D73D-26FF-E063-42DE43865AE3}
AK734558,166698,Dall Bay Marine Park (Proposed),,AK,,N,0.321969696,2023,Public,Public,,55.14944,-131.759291,55.152985,-131.755008,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D73F-26FF-E063-42DE43865AE3}
AK745030,166664,Sandy Beach (Sitka),SITKA CITY AND BOROUGH,AK,,N,0.378787878,2023,Public,Public,,57.077003,-135.376417,57.072686,-135.36978,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D75B-26FF-E063-42DE43865AE3}
AK751328,166788,Swan Lake Dock,,AK,,N,0.132575757,2023,Public,Public,,55.617886,-131.358497,55.61552,-131.359981,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D75D-26FF-E063-42DE43865AE3}
AK756363,166678,Betton Island Marine Park (Proposed),,AK,,N,0.757575756,2023,Public,Public,,55.495592,-131.815301,55.498649,-131.797768,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D75F-26FF-E063-42DE43865AE3}
AK767889,166689,CBJ Pt. Bridget Natural Area Park,,AK,,N,0.132575757,2023,Public,Public,,58.642488,-134.955418,58.640554,-134.954145,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D761-26FF-E063-42DE43865AE3}
AK771260,166774,Shot Gun Cove,,AK,,N,0.227272727,2023,Public,Public,,60.792068,-148.563281,60.79291,-148.563256,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D763-26FF-E063-42DE43865AE3}
AK774064,162749,Juneau - Harris and Aurora Harbors,,AK,,N,0.49,2023,Public,Public,,58.309429,-134.427934,58.299906,-134.427934,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D765-26FF-E063-42DE43865AE3}
AK777617,166762,Red Cove,,AK,,N,1,2023,Public,Public,,55.298086,-160.444131,55.28909,-160.428443,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D767-26FF-E063-42DE43865AE3}
AK778702,166744,Narrow Cape/Sacramento River Beach,,AK,,N,4,2023,Public,Public,,57.423127,-152.338306,57.484003,-152.319693,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D769-26FF-E063-42DE43865AE3}
AK784292,166734,Lukanin Beach,,AK,,N,2.1,2023,Public,Public,,57.134558,-170.262656,57.147416,-170.21872,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D76B-26FF-E063-42DE43865AE3}
AK786075,166710,Front of Old Village to Stroganoff Point,LAKE AND PENINSULA,AK,,N,8.5,2023,Public,Public,,56.735151,-159.222835,56.896863,-158.814393,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D76D-26FF-E063-42DE43865AE3}
AK791574,166754,Pasagshak Beach,,AK,,N,0.227272727,2023,Public,Public,,57.468581,-152.487639,57.457637,-152.450815,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D76F-26FF-E063-42DE43865AE3}
AK793853,166770,Sandollar Beach,,AK,,N,0.378787878,2023,Public,Public,,55.340582,-160.433914,55.338075,-160.421743,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D771-26FF-E063-42DE43865AE3}
AK794214,166705,West Beach,,AK,,N,1,2023,Public,Public,,64.499122,-165.436952,64.504009,-165.468675,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D773-26FF-E063-42DE43865AE3}
AK798495,166712,Gem Cove,,AK,,N,0.09469697,2023,Public,Public,,55.369589,-131.440355,55.368087,-131.440222,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D775-26FF-E063-42DE43865AE3}
AK799237,166723,John Brown's Beach,,AK,,N,0.047348485,2023,Public,Public,,57.054945,-135.372617,57.054334,-135.372597,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D777-26FF-E063-42DE43865AE3}
AK801679,166665,Sandy Beach (Unga Island),ALEUTIANS EAST BOROUGH,AK,,N,0.473484848,2023,Public,Public,,55.334164,-160.562838,55.337506,-160.552891,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D779-26FF-E063-42DE43865AE3}
AK802097,165913,South Kenai Beach,KENAI PENINSULA,AK,,N,0.35,2023,Public,Public,,60.54332,-151.26532,60.354673,-151.26318,,NAD83,Laura,Eldred,Department of Environmental Conservation,907-376-1855,http://dec.alaska.gov/water/water-quality/beach-program/,{127723E4-D799-26FF-E063-42DE43865AE3}
